Time,variable,DAPI,Hoechst,Name,Genus,Species,Foe,IVV,Common Name,Documented cytotoxins,Documented adhesins/ adherence,Documented immune evasion,Common/ rare/ emerging,Healthy/ opportunistic/ nosocomial,Reservoir,Threat Level,Gram stain,rod_shape,coccus_shape
9,52,13014,0.9106430620670352,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
10,52,13416,0.9387726541179764,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
11,52,13855,0.9694912882233574,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
12,52,14081,0.9853054369883143,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
13,52,14141,0.9895038835630816,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
14,52,13212,0.9244979357637674,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
15,52,11500,0.8047022601637395,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
16,52,10223,0.7153453222307746,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
17,52,9871,0.6907144356588062,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
18,52,10677,0.7471135679798474,52,Escherichia,coli UPEC,1,1,NIST0052,+,+,+,common,healthy,agricultural/cattle,High,-,1.0,0.0
0,54,2022,0.16375121477162294,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
1,54,2019,0.16350826044703595,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
2,54,5824,0.47165532879818595,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
3,54,9142,0.7403628117913832,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
4,54,9994,0.8093618399740848,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
5,54,10576,0.8564949789439585,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
6,54,11621,0.9411240686750891,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
7,54,11872,0.9614512471655329,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
8,54,11615,0.9406381600259152,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
9,54,11934,0.9664723032069971,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
10,54,12190,0.9872044055717525,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
11,54,12219,0.9895529640427599,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
12,54,12262,0.9930353093618399,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
13,54,12239,0.9911726595400064,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
14,54,12343,0.9995950761256883,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
15,54,12652,1.024619371558147,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
16,54,12339,0.999271137026239,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
17,54,11125,0.9009556203433754,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
18,54,9255,0.749514091350826,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
0,54,1915,0.1477395463663015,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
1,54,1923,0.14835673507174818,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
2,54,6082,0.46921771331584633,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
3,54,10179,0.7852954790927326,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
4,54,11254,0.8682302113871316,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
5,54,11835,0.9130535411201975,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
6,54,12448,0.9603456256750501,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
7,54,12216,0.9424471532170962,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
8,54,11235,0.8667643882116958,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
9,54,11811,0.9112019750038575,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
10,54,12438,0.9595741397932418,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
11,54,12797,0.9872704829501621,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
12,54,12953,0.9993056627063724,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
13,54,13011,1.003780280820861,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
14,54,13104,1.0109550995216787,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
15,54,13179,1.0167412436352414,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
16,54,12663,0.9769325721339299,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
17,54,11026,0.8506403332819009,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
18,54,9187,0.708764079617343,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
0,54,2033,0.16854584645995688,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
1,54,1920,0.15917758249046593,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
2,54,5478,0.4541535400431106,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
3,54,9486,0.7864367434919582,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
4,54,10626,0.8809484330956724,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
5,54,10951,0.907892555131819,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
6,54,11616,0.9630243740673189,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
7,54,11486,0.9522467252528602,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
8,54,10583,0.8773835184878129,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
9,54,11000,0.911954899684961,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
10,54,11559,0.9582987895871331,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
11,54,11958,0.991377880948433,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
12,54,12192,1.0107776488144586,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
13,54,12264,1.016746808157851,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
14,54,12317,1.021140772674515,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
15,54,12411,1.0289338418172773,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
16,54,12007,0.9954402255015752,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
17,54,10572,0.876471563588128,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
18,54,8755,0.7258331951583485,54,Escherichia,coli ETEC,1,1,NIST0054,-,-,-,no reported infections,opportunistic,cultured from bird,Medium,-,1.0,0.0
0,59,2209,0.18949987132195248,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
1,59,2352,0.2017671785193446,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
2,59,2187,0.18761259329158445,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
3,59,1987,0.17045552028823882,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
4,59,2006,0.17208544222355665,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
5,59,2685,0.23033370506991507,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
6,59,4580,0.3928969717766149,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
7,59,4889,0.4194046495667839,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
8,59,4910,0.4212061422321352,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
9,59,4884,0.41897572274170025,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
10,59,4946,0.42429441537273743,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
11,59,5177,0.4441108346916016,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
12,59,5384,0.46186840525006434,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
13,59,5721,0.4907780732607017,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
14,59,5681,0.4873466586600326,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
15,59,5162,0.4428240542163507,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
16,59,4762,0.40850990820965943,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
17,59,4596,0.39426953761688255,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
18,59,4490,0.38517628892510936,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
0,59,2370,0.2139375338508756,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
1,59,2413,0.21781910092074383,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
2,59,2261,0.20409821267376782,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
3,59,2103,0.18983571041704278,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
4,59,2213,0.1997653005957754,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
5,59,2963,0.26746705181440694,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
6,59,4894,0.4417764939519769,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
7,59,5049,0.4557681892038274,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
8,59,5027,0.4537822711680809,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
9,59,5037,0.45468496118432933,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
10,59,5093,0.45974002527532043,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
11,59,5234,0.4724679545044232,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
12,59,5387,0.486279111753024,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
13,59,5601,0.5055966781007402,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
14,59,5484,0.4950352049106337,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
15,59,4926,0.44466510200397186,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
16,59,4571,0.4126196064271529,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
17,59,4374,0.39483661310705903,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
18,59,4268,0.3852680989348258,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
0,59,2425,0.21917932031814896,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
1,59,2393,0.21628705712219812,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
2,59,2260,0.20426608821402747,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
3,59,2081,0.1880874909616775,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
4,59,2090,0.1889009399855387,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
5,59,2615,0.23635213304410702,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
6,59,4385,0.3963304410701374,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
7,59,4848,0.43817787418655096,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
8,59,4793,0.4332067968185105,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
9,59,4837,0.4371836587129429,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
10,59,4889,0.441883586406363,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
11,59,5070,0.4582429501084599,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
12,59,5314,0.48029645697758494,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
13,59,5679,0.5132863340563991,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
14,59,5483,0.4955712219812003,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
15,59,5171,0.4673716558206797,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
16,59,4740,0.4284164859002169,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
17,59,4671,0.42218004338394793,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
18,59,4542,0.41052060737527113,59,Escherichia,coli EHEC,1,1,NIST0059,+,+,+,common,healthy/opportunistic,environmental,High,-,1.0,0.0
0,66,2499,0.20721393034825872,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
1,66,2764,0.22918739635157545,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
2,66,3090,0.2562189054726368,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
3,66,3215,0.2665837479270315,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
4,66,3084,0.2557213930348259,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
5,66,3018,0.25024875621890547,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
6,66,2957,0.24519071310116086,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
7,66,2841,0.2355721393034826,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
8,66,2715,0.22512437810945274,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
9,66,2731,0.22645107794361527,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
10,66,2816,0.23349917081260366,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
11,66,2944,0.24411276948590382,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
12,66,3074,0.2548922056384743,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
13,66,3377,0.28001658374792704,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
14,66,4572,0.37910447761194027,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
15,66,5362,0.44461028192371477,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
16,66,5135,0.425787728026534,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
17,66,5249,0.43524046434494196,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
18,66,5354,0.4439469320066335,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
0,66,2529,0.21022443890274314,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
1,66,2425,0.20157938487115545,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
2,66,2598,0.21596009975062344,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
3,66,2725,0.22651704073150458,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
4,66,2723,0.22635078969243558,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
5,66,2607,0.21670822942643392,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
6,66,2554,0.21230257689110557,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
7,66,2410,0.200332502078138,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
8,66,2253,0.18728179551122195,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
9,66,2211,0.18379052369077306,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
10,66,2318,0.19268495428096424,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
11,66,2465,0.20490440565253532,66,Salmonella,enterica subsp enterica Typhimurium,1,1,NIST0066,+,+,-,rare,opportunistic,environmental,High,-,1.0,0.0
