,Unnamed: 0,Unnamed: 0.1,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,PE-Texas Red-A,file_name,Organism,Time,Name,Genus,Species,Foe,IVV,Common Name,Documented cytotoxins,Documented adhesins/ adherence,Documented immune evasion,Common/ rare/ emerging,Healthy/ opportunistic/ nosocomial,Reservoir,Threat Level,Gram stain,index_col,scaled_FSC-A,scaled_FSC-H,scaled_FSC-W,scaled_SSC-A,scaled_SSC-H,scaled_SSC-W,scaled_FITC-A,scaled_PE-Texas Red-A,org_index,Foe_prob_predictions
584,584,211559,5.091221472950557,4.962828488339204,4.944872914552723,4.124504224834283,4.0803739167013084,4.860610197688932,3.7533072213055862,1.9553990763583151,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,211559,0.6516149247684702,0.6143382939387491,0.2963814321215201,0.7886842945885171,0.5876290456837739,0.7057174368851227,0.7012202563522115,0.605914510812087,42,0.97
585,585,208037,5.312726854419076,5.1539123791742965,4.975294418171188,4.167176084135763,3.970532829768324,5.013123190402537,4.576014309264114,2.0890568873172395,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,208037,0.8873778639253445,0.7794337031351501,0.3415718493166597,0.8134719035629914,0.5385059669372381,0.8000639250571422,0.8488323332059654,0.6450584422848709,42,0.97
586,586,210214,5.217695570077867,5.116594462608352,4.9175810335307215,4.185462829950482,4.16387665564692,4.838066143947393,3.542476849928593,1.4736329302139657,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,210214,0.7862297348839737,0.7471912326742105,0.2558399945616863,0.8240944710369882,0.6249731009486246,0.6917713968669492,0.6633925659891318,0.4648212153639295,42,0.97
587,587,205768,4.932279381060425,4.847874832824165,4.900884465626187,3.6517595631946143,3.6208644752651207,4.847375014813121,4.235087093070566,1.8662873390841952,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,205768,0.4824422640803832,0.5150189807672589,0.23103764163410376,0.5140721729393474,0.3821274514559396,0.6975299834594857,0.7876623552455531,0.5798166440862071,42,0.97
588,588,215915,4.956325887724457,4.877941199346298,4.894864642966321,3.7628285531890895,3.741860394065264,4.837448112174284,4.092327560300944,1.6635124517197335,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,215915,0.5080365636408795,0.5409961526906875,0.22209533881922994,0.5785909152261968,0.4362391888138844,0.6913890745065117,0.7620480978370187,0.5204306176471296,42,0.97
589,589,214880,4.831040189158016,4.745839600836956,4.901680528840724,4.2721944997574495,4.226702989585221,4.8619714442648725,2.6362872704722866,2.965897510988876,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,214880,0.3746866453114954,0.4268611130173516,0.2322201745302355,0.8744759344199009,0.6530702641830912,0.7065595214294689,0.5008018604943004,0.9018559241477424,42,0.97
590,590,213138,4.951246272150153,4.811494573518868,4.956231592849464,3.972536079908299,3.932473764677153,4.856542310183698,3.3096301674258988,2.183668355623435,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,213138,0.5026299902671543,0.4835866409167862,0.3132544774993136,0.7004076876005745,0.5214852099172917,0.7032009896397509,0.6216146563347762,0.6727669974777679,42,0.97
591,591,207915,4.933914475586935,4.8311848528889,4.919209578997188,3.764705042352337,3.7321524180652137,4.84903258242068,4.019528359710899,1.7438232407287366,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,207915,0.4841826041516413,0.5005989317780415,0.2582591599643527,0.5796809469329179,0.4318975923964081,0.6985553759844003,0.7489862908468115,0.5439509790756114,42,0.97
592,592,204784,4.7311316757913735,4.626011698751348,4.921599957420961,4.138448291958477,4.112470939338139,4.842457311368418,2.513790055275349,2.8192411656383807,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,204784,0.2683473563878911,0.3233304781662833,0.2618100100334111,0.7967842482593048,0.6019834609080177,0.6944878292034842,0.4788231166513488,0.8589051538840209,42,0.97
593,593,211671,4.8442827306896525,4.706854277814241,4.953908366248889,3.896173353076559,3.827369273053825,4.885284032950132,3.961667845390192,1.5733358241362407,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,211671,0.3887815647789443,0.3931780127363149,0.3098033798601083,0.6560494279907312,0.474480429076245,0.7209809869945918,0.7386048187387987,0.4940208799352066,42,0.97
594,594,203074,4.928292371701743,4.800668973381379,4.944103347101534,3.933257918110364,3.87233112123025,4.8774067586497925,4.12109871424006,2.1073456944553213,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203074,0.4781986243158904,0.47423338315819397,0.2952382580491548,0.6775914398011826,0.4945882454701946,0.7161080043497607,0.7672102872098735,0.6504146261711387,42,0.97
595,595,202984,4.8892966678132765,4.753697936418217,4.9520786615611545,3.977671949388448,3.921738483684599,4.872413421355444,4.508335358163712,1.9458131476081397,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,202984,0.4366928978983893,0.4336506708535506,0.3070853972376959,0.7033910571209518,0.5166841826488238,0.7130190620268926,0.8366892136468478,0.6031071108149769,42,0.97
596,596,213421,4.891146638102059,4.777078667264591,4.930547900013708,3.840156317393765,3.8145139523682383,4.842122306152029,3.917526535336078,1.8687619474542447,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,213421,0.4386619445632833,0.4538514910771889,0.2751019650884849,0.6235097543242003,0.4687312786628359,0.6942805906913856,0.7306848791302785,0.5805413746482615,42,0.97
597,597,210550,5.244127148863352,5.021772103293179,5.038834983753709,4.244603675839763,3.9853815602319966,5.07570206737568,4.173745541630431,2.089481192980198,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,210550,0.8143626256503671,0.6652652464296827,0.43595984221475703,0.8584487313462477,0.5451466091251482,0.8387760188343059,0.7766563071173201,0.6451827073141664,42,0.97
598,598,203127,4.897303182348036,4.795302890975325,4.918480239998287,3.843437729129308,3.7996850909091013,4.8602325556805885,4.1543676782857695,1.926290983743824,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203127,0.4452147648914311,0.4695971180772531,0.257175744297248,0.6254158899441706,0.4620995222817004,0.7054838227081306,0.7731794844484022,0.5973897177271903,42,0.97
599,599,214598,4.878639813782084,4.768786046908014,4.9263336828193465,3.731040531051584,3.7119758543517567,4.835544675952688,3.654907784116898,1.7531232400017636,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,214598,0.4253500979541976,0.4466867136326007,0.268841846076862,0.5601256063384468,0.4228742391521401,0.6902115845119101,0.6835651935756102,0.5466746398301047,42,0.97
600,600,209406,4.985659039485787,4.773288988053014,5.0288499676900935,4.148898681840231,4.079759919660093,4.885618705620417,4.1206002448603645,2.5312744903854068,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,209406,0.5392577918933803,0.4505772295084922,0.4211273392828154,0.8028547636354815,0.5873544542185218,0.7211880197894165,0.7671208506394808,0.7745692836368873,42,0.97
601,601,216082,5.036118627763744,4.88017883010482,4.972419743351296,4.016096951513906,3.974281358877832,4.858295490104107,3.7115035301512944,2.068631045608284,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,216082,0.5929652944478843,0.5429294531070319,0.33730158851559633,0.7257117139453939,0.5401823823458212,0.7042855291644234,0.6937197379274219,0.6390763919849822,42,0.97
602,602,215168,4.918674064590738,4.813180532586012,4.9219734993295585,4.0139153216914245,3.9662356240985823,4.864159641312952,3.2067179567885487,2.019697728447009,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,215168,0.4679612190701565,0.4850433000881171,0.2623648976188875,0.724444429419902,0.5365841726578935,0.7079131681138695,0.6031499009338164,0.624745449408902,42,0.97
603,603,211263,4.7464109259627065,4.632416796638805,4.930474080176888,4.1841460860244855,4.103393169973528,4.89723286060627,2.5941714993597422,1.3044905244863805,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,211263,0.2846100805918121,0.3288644467915347,0.27499230748362,0.8233295891196919,0.5979237052028259,0.728372684626847,0.4932453479356856,0.4152850252120713,42,0.97
604,604,206103,4.785579643781362,4.616842959534868,4.985216637437411,4.024694147887434,3.9621324692982354,4.8790415982618835,4.580018850138544,2.1311051797338587,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,206103,0.3262999572652809,0.3154087389440754,0.35631106910558685,0.7307057298020307,0.5347491617162261,0.7171193370459519,0.8495508375241759,0.6573729898978761,42,0.97
605,605,213243,4.909902203647526,4.789700549625802,4.9366815891731335,3.9585065374997215,3.9125939977521056,4.862392434935037,3.7453871213200087,2.17260294011686,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,213243,0.4586247428900467,0.4647567265951906,0.2842134138694545,0.6922580822867381,0.5125945899918201,0.7068199516431615,0.6997992130369516,0.6695263049720351,42,0.97
606,606,209647,4.855217946833788,4.784560238707162,4.887137630969753,3.7862402074896937,3.7576996250877386,4.845020528982062,3.8751076026287774,1.5504729627035294,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,209647,0.40042064407067457,0.4603155268122024,0.21061704701037964,0.5921904851007813,0.4433228021914206,0.6960734684068406,0.7230739725919844,0.4873251075387183,42,0.97
607,607,209230,4.844569973753735,4.7680680394539685,4.892981902692613,3.764325605625984,3.7238659644435037,4.8569395404419335,4.30078673960544,1.931661213313756,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,209230,0.38908729671462794,0.4460663592222227,0.21929857310028306,0.579460536354206,0.42819172854204623,0.7034467213586906,0.7994503432372879,0.5989624795191902,42,0.97
608,608,202199,4.599331670134459,4.5290837045027095,4.8867279008088325,3.918233280970936,3.8755821043278855,4.859131164114273,2.3493940962011166,2.9703980429572923,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,202199,0.12806382689277207,0.2395852351574108,0.21000840264021114,0.6688637950139169,0.4960421485875792,0.7048024877966901,0.44932679979630863,0.9031739804117112,42,0.97
609,609,205334,5.2380726965756566,5.054904018624125,4.9996486222302154,4.178488012235204,3.998084887936556,4.996883025018692,4.316792842310382,2.253677156554664,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,205334,0.8079184685970784,0.6938910353181021,0.3777494378963019,0.8200428769179441,0.5508277853097467,0.7900175510136158,0.8023221965337919,0.6932702489262446,42,0.97
610,610,203318,4.942212976152858,4.825068927624623,4.933623971977658,3.8507907634026894,3.802705327074352,4.864565401552505,4.005777049666729,1.8500946262058595,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203318,0.4930152513363106,0.4953148066761939,0.27967139653791584,0.6296871858597477,0.46345023086554105,0.708164176588364,0.7465189978517837,0.5750743365568489,42,0.97
611,611,213452,4.986411024949828,4.871339381099861,4.931551583195673,4.0103338762880565,3.9723879991074726,4.854425797936028,3.7065471026403576,2.057818186311011,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,213452,0.5400581801369082,0.5352922187793938,0.2765929124885078,0.7223640075757323,0.5393356348882732,0.7018916880898436,0.6928304438282549,0.635909664800685,42,0.97
612,612,203681,4.8813675357570725,4.7722630143136255,4.925584487804113,3.73559570322614,3.693726948923647,4.858348666006456,4.392784858225435,1.7649229903430224,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203681,0.42825339423423614,0.4496907939560826,0.2677289347716387,0.5627716552456801,0.4147129723310097,0.7043184244578207,0.8159568660993105,0.5501303946074753,42,0.97
613,613,214866,4.885125683598623,4.746758709971087,4.954846934187329,4.090723503825845,4.036948112195279,4.870255359359053,3.662001879389917,1.8630848198706824,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,214866,0.4322534414341544,0.4276552181506119,0.3111976001207504,0.769061449065966,0.5682081780107975,0.7116840572709422,0.6848380331463099,0.5788787326260789,42,0.97
614,614,204140,4.854519198082852,4.7542030368453085,4.916796108517835,3.8139570899162254,3.784831178124469,4.845605857854135,4.046787717044931,1.6724673215206431,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,204140,0.3996769192087299,0.43408707478761066,0.2546740071981395,0.6082909141616861,0.4554565624586715,0.6964355603343764,0.7538772300506535,0.5230532014476545,42,0.97
615,615,214253,5.027093964008503,4.876131204062067,4.967442702330015,4.1479606150904695,4.0900816180388215,4.874358948326381,3.7682532281926666,2.042969049383006,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,214253,0.5833597433875344,0.5394323269239614,0.3299083129244291,0.8023098510826738,0.5919705192668003,0.7142225898974432,0.7039019047171807,0.6315608460210743,42,0.97
616,616,210022,5.082236912431691,4.946845113960623,4.9518717087505335,4.186888576454996,4.132131560165342,4.8712369333253065,4.194458837443526,2.197115087821828,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,210022,0.6420520582551745,0.6005287481845842,0.3067779737793073,0.8249226713411018,0.6107760744196601,0.7122912714823313,0.7803727362793008,0.6767050985130192,42,0.97
617,617,215386,4.9801859472096055,4.849640497561799,4.947025421567603,3.9203737983627516,3.878061981290013,4.858791780333752,4.0358938284222985,1.9908713966803977,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,215386,0.5334324150435963,0.5165445051905335,0.29957892989276314,0.6701071977852022,0.4971511979851566,0.7045925406488109,0.7519226224532027,0.6163031747136302,42,0.97
618,618,212096,4.760140089615701,4.56838948649184,5.008230551526958,3.834293512442696,3.7867514221455623,4.864022076241284,3.5497877362298507,1.722633916258426,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,212096,0.2992229444127119,0.2735452101868097,0.3904976889401315,0.6201041160651783,0.4563153330780687,0.7078280686008629,0.6647043027255299,0.5377453300449286,42,0.97
619,619,211378,5.0425644383803245,4.926486501469697,4.932557866208782,4.090751689644904,4.01736728355353,4.889864344646378,2.5294303465338794,1.645029063220507,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,211378,0.5998260002516815,0.5829390212579879,0.2780877218756146,0.7690778218951064,0.559451249122449,0.7238144263992301,0.4816293351816863,0.5150174473459871,42,0.97
620,620,215912,4.9749320249449855,4.7911851982534905,5.000226757870258,4.163042046914199,4.109915863023793,4.86960610979075,4.1049512232532965,1.8630848198706824,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_TNF_004.fcs,tnf,004.fcs,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,215912,0.5278403154431421,0.4660394546767162,0.3786082445843793,0.8110704872710484,0.6008407808918448,0.7112824231830737,0.7643130656890914,0.5788787326260789,42,0.97
621,621,208051,4.877914144618996,4.827317568252061,4.867076503967748,3.841286863599474,3.8195439355418688,4.8382228167196235,3.198018901267943,1.4427932450647554,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,208051,0.4245777199035565,0.4972576195574901,0.1808167218852592,0.6241664760544792,0.4709807853495529,0.6918683166479398,0.6015890955501542,0.4557892963652417,42,0.97
622,622,203046,4.87476584268958,4.720142758539123,4.971103014388711,3.908267827810017,3.866050924009275,4.858696851895019,4.142647830940314,2.157033442275515,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203046,0.4212267723495442,0.4046591854991526,0.3353456190836317,0.6630749739911184,0.4917796186508152,0.7045338167023272,0.7710766813579798,0.6649665164180047,42,0.97
623,623,211157,4.983311190963581,4.9486818712106775,4.8511092733465615,4.2733254242751215,4.249614102344581,4.840191252463189,2.279666964931253,1.7146649941408565,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,211157,0.5367588202448337,0.602115696139573,0.15709778207636838,0.8751328759073957,0.6633165611533265,0.6930860161782766,0.4368161908439304,0.5354114975584909,42,0.97
624,624,203604,4.5619190635095075,4.479373734640201,4.899025300378366,3.7393943184250933,3.723291446477584,4.832582852232264,2.2051502223623936,2.3541276740576147,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203604,0.08824309639430261,0.1966361002003767,0.2282758960531659,0.5649782286113005,0.4279347928901041,0.6883793624721042,0.4234462183568083,0.7226888676012846,42,0.97
625,625,203881,4.960532128296363,4.8689146864476935,4.908097340278512,3.8300154210886577,3.786893325261316,4.859602077908488,3.5469742758332874,1.9110510382208328,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,203881,0.5125135457957075,0.5331972962088605,0.2417521946950805,0.6176190203281551,0.4563787949221218,0.7050938010935139,0.6641995049203803,0.5929264440964089,42,0.97
626,626,207199,4.866509092089009,4.827666456264142,4.855322539157914,4.075301653456,4.012752887491216,4.879028732927669,2.328787194138017,2.573126995851441,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_TNF-R_004.fcs,tnf,R,tnf,0,0,1,0,TNF,0,0,0,0,0,0,0,0,207199,0.4124385624353195,0.4975590568417445,0.16335648783124854,0.7601030675262774,0.5573876011063377,0.7171113783856389,0.4456294600558621,0.7868264917579316,42,0.97
