IVV,Documented cytotoxins,Healthy/ opportunistic/ nosocomial,Common Name,Common/ rare/ emerging,Species,Reservoir,Location,Documented immune evasion,Documented adhesins/ adherence,Strain Name,Foe,Gram stain,coccus_shape,Strain ID,rod_shape,Genus,Name,antibiotic,DD,DD^2,DD^2_std,index_col
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Imipenem,30,900,34.06366588,252
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Doxycycline,11,121,0,281
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Doxycycline,11,121,0,310
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Doxycycline,11,121,0,339
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Azithromycin,17,289,32.00520791,368
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Azithromycin,16,256,32.00520791,397
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Azithromycin,15,225,32.00520791,426
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Meropenem,33,1089,37.5277675,455
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Meropenem,32,1024,37.5277675,484
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Meropenem,33,1089,37.5277675,513
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Rifampin,23,529,50.80682369,21
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Rifampin,21,441,50.80682369,50
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Rifampin,21,441,50.80682369,79
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Ciprofloxacin,18,324,20.20725942,108
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Ciprofloxacin,18,324,20.20725942,137
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Ciprofloxacin,17,289,20.20725942,166
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Imipenem,25,625,28.29016319,195
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Imipenem,24,576,28.29016319,224
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Imipenem,24,576,28.29016319,253
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Doxycycline,20,400,0,282
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Doxycycline,20,400,0,311
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Doxycycline,20,400,0,340
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Azithromycin,30,900,34.06366588,369
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Azithromycin,30,900,34.06366588,398
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Azithromycin,29,841,34.06366588,427
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Meropenem,38,1444,44.45597073,456
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Meropenem,38,1444,44.45597073,485
1,+,opportunistic,NIST0079,common,agalactiae,vaginal/lower GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Streptococcus agalactiae,1,+,1,nist0079,0,Streptococcus,nist0079,Meropenem,39,1521,44.45597073,514
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Rifampin,11,121,0,24
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Rifampin,11,121,0,53
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Rifampin,11,121,0,82
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Ciprofloxacin,31,961,35.21836642,111
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Ciprofloxacin,31,961,35.21836642,140
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Ciprofloxacin,30,900,35.21836642,169
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Imipenem,26,676,0,198
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Imipenem,26,676,0,227
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Imipenem,26,676,0,256
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Doxycycline,21,441,23.67136104,285
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Doxycycline,20,400,23.67136104,314
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Doxycycline,21,441,23.67136104,343
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Azithromycin,28,784,32.90896534,372
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Azithromycin,29,841,32.90896534,401
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Azithromycin,28,784,32.90896534,430
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Meropenem,34,1156,39.83716857,459
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Meropenem,34,1156,39.83716857,488
1,+,healthy/opportunistic,NIST0092,common,monocytogenes,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Listeria monocytogenes,1,-,0,nist0092,1,Listeria,nist0092,Meropenem,35,1225,39.83716857,517
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Rifampin,6,36,0,28
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Rifampin,6,36,0,57
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Rifampin,6,36,0,86
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Ciprofloxacin,34,1156,39.83716857,115
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Ciprofloxacin,34,1156,39.83716857,144
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Ciprofloxacin,35,1225,39.83716857,173
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Imipenem,27,729,31.75426481,202
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Imipenem,28,784,31.75426481,231
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Imipenem,27,729,31.75426481,260
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Doxycycline,18,324,21.36195996,289
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Doxycycline,19,361,21.36195996,318
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Doxycycline,19,361,21.36195996,347
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Azithromycin,16,256,17.89785834,376
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Azithromycin,15,225,17.89785834,405
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Azithromycin,15,225,17.89785834,434
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Meropenem,30,900,35.21836642,463
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Meropenem,31,961,35.21836642,492
0,+,Healthy/opportunistic,Salmonella enterica,Common,enterica,Environmental/animal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica,1,-,NaN,salmonella enterica,NaN,salmonella,salmonella enterica,Meropenem,30,900,35.21836642,521
